Date/heure,moy_Temp[°C],max_Temp[°C],min_Temp[°C],moy_DewPoint[°C],min_DewPoint[°C],moy_SolarRadiation[W/m2],moy_VPD[kPa],min_VPD[kPa],moy_RelativeHumidity[%],max_RelativeHumidity[%],min_RelativeHumidity[%],Somme_Precipitation[mm],moy_WindSpeed[m/s],max_WindSpeed[m/s],max_WindSpeedMax[m/s],moy_WindDirection[deg],dernier_WindDirection[deg],ETP quotidien [mm]
01/11/2020 00:00,16.43,27.12,7.34,7.8,4.2,173,0.94,0.06,62.28,93.9,24.14,0.0,0.4,1.6,3.4,263.5,263.5,2.0
31/10/2020 00:00,18.27,26.48,10.87,7.3,1.7,171,1.17,0.25,52.82,80.87,20.96,0.0,0.4,2.1,4.1,263.5,263.5,2.0
30/10/2020 00:00,18.75,29.01,10.46,5.9,2.2,126,1.34,0.18,46.81,85.51,18.59,0.0,0.3,1.6,3.4,263.5,263.5,1.7
29/10/2020 00:00,16.35,27.5,7.64,7.5,3.8,180,0.96,0.0,63.16,99.22,22.7,0.0,0.4,2.1,3.9,263.5,263.5,2.0
28/10/2020 00:00,12.98,21.87,4.89,7.8,4.8,179,0.52,0.0,75.61,99.41,41.1,0.0,0.3,1.3,3.6,263.5,263.5,1.8
27/10/2020 00:00,12.74,19.24,6.94,9.0,5.4,165,0.34,0.0,81.54,99.46,48.26,0.0,0.3,1.5,2.8,263.5,263.5,1.7
26/10/2020 00:00,12.05,16.88,8.52,11.6,8.4,74,0.03,0.0,97.98,99.49,73.59,0.4,0.6,2.1,5.8,263.5,263.5,1.1
25/10/2020 00:00,13.85,21.87,7.06,9.9,6.9,180,0.42,0.0,81.73,99.52,39.66,0.2,0.4,1.7,3.8,263.5,263.5,1.9
24/10/2020 00:00,14.38,22.36,7.65,10.6,7.5,187,0.41,0.0,81.97,99.52,40.31,0.2,0.3,1.7,3.9,263.5,263.5,2.0
23/10/2020 00:00,15.16,19.86,11.55,13.5,11.0,118,0.17,0.0,91.52,99.46,62.19,0.0,0.2,1.3,2.8,263.5,263.5,1.5
22/10/2020 00:00,15.27,17.03,12.95,15.1,12.8,45,0.01,0.0,99.21,99.54,93.31,12.4,0.3,1.6,2.7,263.5,263.5,0.9
21/10/2020 00:00,18.49,21.65,15.9,14.2,11.7,63,0.5,0.01,78.06,99.41,53.78,9.2,0.4,1.8,7.7,263.5,263.5,1.3
20/10/2020 00:00,22.57,33.55,11.92,4.7,-1.1,159,2.09,0.55,37.08,61.88,11.49,0.0,1.0,3.5,7.1,263.5,263.5,3.2
19/10/2020 00:00,20.57,30.49,12.32,3.9,0.3,184,1.74,0.63,36.2,61.56,17.02,0.0,0.6,2.4,6.0,263.5,263.5,2.7
18/10/2020 00:00,18.13,31.1,6.36,3.6,-0.7,193,1.55,0.08,48.12,92.02,13.26,0.0,0.4,1.9,4.2,263.5,263.5,2.3
17/10/2020 00:00,14.54,23.33,6.22,7.8,5.5,194,0.68,0.02,68.01,97.7,38.43,0.0,0.3,1.6,4.7,263.5,263.5,2.1
16/10/2020 00:00,15.1,21.41,8.11,9.0,5.8,188,0.59,0.03,69.58,96.52,46.46,0.0,0.5,2.0,4.1,263.5,263.5,2.2
15/10/2020 00:00,16.42,22.06,12.99,9.0,6.8,190,0.73,0.27,63.31,81.56,40.41,0.0,0.9,2.2,4.4,263.5,263.5,2.6
14/10/2020 00:00,15.45,23.51,5.94,9.8,5.0,208,0.6,0.0,73.97,99.31,32.4,0.0,1.2,2.9,6.8,263.5,263.5,2.8
13/10/2020 00:00,17.76,27.43,8.54,9.0,-0.9,211,0.99,0.01,65.45,99.2,15.91,0.0,0.6,2.4,4.5,263.5,263.5,2.7
12/10/2020 00:00,19.69,28.93,9.79,9.1,4.4,211,1.26,0.04,56.62,96.95,21.33,0.0,0.6,2.0,4.6,263.5,263.5,2.9
11/10/2020 00:00,20.87,30.16,11.52,8.8,5.3,209,1.49,0.29,50.46,83.68,22.29,0.0,0.5,2.0,5.0,263.5,263.5,2.8
10/10/2020 00:00,22.0,30.69,13.14,10.0,6.5,206,1.55,0.38,49.88,74.75,22.09,0.0,0.5,2.1,4.1,263.5,263.5,2.9
09/10/2020 00:00,21.63,31.23,13.03,8.8,6.0,207,1.6,0.5,46.7,66.31,26.87,0.0,0.4,2.0,4.2,263.5,263.5,2.8
08/10/2020 00:00,22.2,32.01,12.19,7.0,4.6,205,1.87,0.54,40.93,61.89,21.56,0.0,0.5,1.7,4.9,263.5,263.5,2.9
07/10/2020 00:00,20.4,31.85,8.78,6.7,5.0,220,1.67,0.2,46.78,82.07,19.52,0.0,0.4,1.3,3.6,263.5,263.5,2.8
06/10/2020 00:00,17.04,27.61,7.63,8.3,6.1,222,1.0,0.0,62.83,99.23,26.04,0.0,0.5,2.0,4.4,263.5,263.5,2.8
05/10/2020 00:00,15.88,24.24,8.11,10.5,8.0,216,0.6,0.0,74.8,99.32,37.88,0.0,0.6,1.9,4.2,263.5,263.5,2.7
04/10/2020 00:00,15.71,23.7,7.27,8.2,2.6,250,0.76,0.0,66.8,99.24,26.22,0.0,0.5,1.6,3.7,263.5,263.5,2.9
03/10/2020 00:00,14.7,17.97,11.87,11.7,7.4,84,0.29,0.01,83.42,99.29,67.73,4.6,0.7,2.4,4.7,263.5,263.5,1.4
02/10/2020 00:00,17.85,22.03,12.33,12.5,9.6,148,0.59,0.02,73.03,98.67,46.97,0.0,0.8,1.9,5.3,263.5,263.5,2.3
01/10/2020 00:00,19.11,26.99,11.67,12.0,6.6,218,0.88,0.04,68.42,96.94,27.42,0.0,0.7,2.1,5.1,263.5,263.5,3.2
30/09/2020 00:00,22.26,30.36,14.7,11.9,7.8,227,1.4,0.33,55.75,81.91,25.02,0.0,0.8,2.6,6.7,263.5,263.5,3.5
29/09/2020 00:00,23.63,33.3,14.18,10.6,6.9,232,1.84,0.36,48.28,78.07,21.48,0.0,0.7,1.8,4.2,263.5,263.5,3.6
28/09/2020 00:00,20.24,30.87,9.09,10.4,7.6,239,1.31,0.08,59.73,93.36,27.35,0.0,0.7,2.3,4.6,263.5,263.5,3.6
27/09/2020 00:00,17.82,27.16,9.14,8.3,2.2,225,1.04,0.14,59.21,88.88,21.74,0.0,0.5,1.7,3.4,263.5,263.5,3.0
26/09/2020 00:00,19.09,27.0,11.82,8.3,3.3,245,1.19,0.22,53.6,84.16,22.52,0.0,0.7,1.9,6.6,263.5,263.5,3.4
25/09/2020 00:00,24.02,31.39,16.46,9.9,7.7,249,1.84,0.8,42.37,60.32,26.62,0.0,1.0,2.6,5.1,263.5,263.5,4.2
24/09/2020 00:00,26.63,37.22,17.14,7.3,5.2,234,2.67,0.98,31.97,50.18,14.35,0.0,0.9,2.9,5.7,263.5,263.5,4.3
23/09/2020 00:00,23.88,34.58,15.38,9.0,5.7,192,1.98,0.45,43.78,75.11,18.24,0.0,0.7,2.8,5.5,263.5,263.5,3.6
22/09/2020 00:00,21.6,31.18,13.89,11.5,7.7,233,1.37,0.19,58.29,88.18,24.01,0.0,0.5,1.8,4.4,263.5,263.5,3.4
21/09/2020 00:00,20.67,30.17,10.79,10.7,6.0,242,1.29,0.11,59.23,91.66,23.42,0.0,0.6,2.1,4.3,263.5,263.5,3.5
20/09/2020 00:00,20.11,30.1,11.77,13.0,9.4,242,0.99,0.01,69.41,99.24,31.07,0.0,0.8,2.5,5.2,263.5,263.5,3.8
19/09/2020 00:00,21.07,28.05,14.07,14.8,13.1,242,0.87,0.01,70.3,99.2,44.96,0.0,0.8,2.6,5.5,263.5,263.5,3.7
18/09/2020 00:00,21.38,28.74,17.49,16.5,13.1,195,0.69,0.01,76.44,99.22,41.13,0.4,1.2,3.1,7.6,263.5,263.5,3.5
17/09/2020 00:00,25.38,32.68,19.16,13.1,9.1,117,1.76,0.01,50.37,99.22,23.81,1.2,1.3,2.9,7.4,263.5,263.5,3.2
16/09/2020 00:00,24.63,33.43,15.68,13.3,9.2,152,1.71,0.19,54.61,89.69,23.22,0.0,0.5,2.9,6.8,263.5,263.5,3.0
15/09/2020 00:00,22.32,31.14,15.08,16.2,13.0,231,0.94,0.01,72.98,99.28,37.31,0.0,0.6,1.8,4.2,263.5,263.5,3.7
14/09/2020 00:00,23.92,31.29,18.7,17.1,15.9,169,1.06,0.28,67.79,86.7,43.9,0.0,0.7,2.6,4.5,263.5,263.5,3.2
13/09/2020 00:00,24.49,31.84,17.38,16.8,15.6,229,1.26,0.13,65.15,93.38,40.91,0.0,0.6,2.3,4.7,263.5,263.5,3.8
12/09/2020 00:00,23.61,31.99,15.91,15.8,13.5,228,1.23,0.18,64.82,90.07,39.14,0.0,0.6,2.1,4.3,263.5,263.5,3.8
11/09/2020 00:00,24.59,34.1,14.44,12.3,8.5,248,1.83,0.42,51.08,80.21,22.1,0.0,0.7,2.2,5.5,263.5,263.5,4.2
10/09/2020 00:00,24.15,33.95,15.19,10.2,4.5,263,1.92,0.65,44.92,70.72,20.56,0.0,0.7,2.3,5.9,263.5,263.5,4.3
09/09/2020 00:00,24.7,33.74,14.43,8.3,1.8,261,2.18,0.68,38.37,58.89,13.8,0.0,0.8,2.4,5.8,263.5,263.5,4.5
08/09/2020 00:00,25.56,34.99,15.31,9.2,4.7,267,2.31,0.55,39.78,68.39,16.93,0.0,0.8,2.7,6.3,263.5,263.5,4.7
07/09/2020 00:00,27.17,35.81,19.36,13.5,9.1,262,2.21,0.69,46.83,69.29,20.55,0.0,0.8,2.7,7.2,263.5,263.5,4.7
06/09/2020 00:00,27.87,35.31,20.59,13.7,11.3,250,2.28,0.96,43.78,64.72,26.35,0.0,0.9,2.5,6.1,263.5,263.5,4.8
05/09/2020 00:00,29.19,39.99,18.53,12.2,4.1,259,2.88,0.87,39.66,63.17,11.78,0.0,0.9,2.5,5.0,263.5,263.5,5.1
04/09/2020 00:00,28.89,38.52,19.93,10.6,6.5,265,2.92,1.06,35.56,54.83,14.68,0.0,1.4,2.8,6.3,263.5,263.5,5.9
03/09/2020 00:00,26.85,36.24,18.27,9.8,6.6,272,2.5,0.63,37.98,69.96,18.52,0.0,2.0,3.6,8.4,263.5,263.5,6.4
02/09/2020 00:00,23.27,32.96,12.78,11.4,1.4,282,1.62,0.01,56.54,99.24,13.88,0.0,0.7,2.2,4.7,263.5,263.5,4.5
01/09/2020 00:00,24.95,34.67,15.49,7.5,-5.9,274,2.23,0.67,37.15,72.17,7.9,0.0,1.0,2.8,6.3,263.5,263.5,5.1
31/08/2020 00:00,26.21,37.57,15.47,10.2,6.5,272,2.41,0.53,41.09,72.77,16.32,0.0,1.1,3.8,8.4,263.5,263.5,5.4
30/08/2020 00:00,20.97,30.92,10.58,7.6,5.4,273,1.62,0.23,47.52,82.04,20.66,0.0,0.8,2.4,5.8,263.5,263.5,4.3
29/08/2020 00:00,20.84,28.9,14.54,12.9,6.4,279,1.0,0.06,64.39,96.92,31.33,0.0,1.2,2.9,6.1,263.5,263.5,4.7
28/08/2020 00:00,24.27,33.21,14.61,10.8,6.0,294,1.84,0.33,45.83,84.06,19.58,0.0,1.0,2.5,5.1,263.5,263.5,5.2
27/08/2020 00:00,31.48,42.11,21.25,5.2,-0.4,278,4.02,1.49,21.98,46.8,7.81,0.0,1.0,3.1,7.3,263.5,263.5,5.8
26/08/2020 00:00,33.04,43.22,22.39,6.5,0.5,286,4.42,1.68,21.96,46.0,7.82,0.0,0.9,2.6,7.1,263.5,263.5,5.7
25/08/2020 00:00,30.23,40.06,19.27,11.1,6.6,287,3.32,0.93,34.82,58.47,13.43,0.0,0.7,2.7,7.2,263.5,263.5,5.3
24/08/2020 00:00,27.77,38.24,16.94,8.9,2.2,287,2.85,0.92,33.76,53.8,16.36,0.0,0.6,2.2,4.8,263.5,263.5,5.0
23/08/2020 00:00,27.68,37.37,18.76,12.5,8.4,339,2.49,0.62,43.72,71.41,19.25,0.0,0.8,2.3,4.8,263.5,263.5,5.8
22/08/2020 00:00,27.25,36.95,18.0,11.3,8.1,280,2.45,0.89,39.41,57.44,21.45,0.0,0.7,2.7,4.4,263.5,263.5,4.9
21/08/2020 00:00,26.88,37.7,16.57,11.5,7.4,282,2.45,0.71,41.25,66.46,20.41,0.0,0.8,2.6,6.0,263.5,263.5,5.3
20/08/2020 00:00,25.95,36.36,17.05,14.8,11.5,283,1.85,0.36,53.75,82.62,30.66,0.0,0.8,2.5,5.8,263.5,263.5,5.2
19/08/2020 00:00,25.74,35.11,16.2,14.5,12.3,291,1.84,0.28,53.58,84.67,29.8,0.0,0.7,2.4,5.1,263.5,263.5,5.1
18/08/2020 00:00,23.64,32.79,13.38,14.0,11.6,298,1.49,0.09,59.42,94.3,32.5,0.0,0.7,2.2,5.2,263.5,263.5,4.9
17/08/2020 00:00,22.15,32.05,11.81,10.3,3.5,312,1.58,0.16,52.92,88.36,20.62,0.0,1.1,3.1,7.0,263.5,263.5,5.3
16/08/2020 00:00,20.9,30.11,12.9,11.5,7.0,307,1.22,0.01,62.02,99.25,24.37,0.0,0.8,2.6,5.5,263.5,263.5,4.9
15/08/2020 00:00,21.74,30.94,13.45,13.6,9.3,310,1.15,0.01,66.01,99.26,27.38,0.0,0.9,2.6,6.3,263.5,263.5,5.1
14/08/2020 00:00,23.31,32.19,14.49,14.7,12.0,297,1.32,0.07,62.59,95.71,34.39,0.0,0.8,2.5,5.1,263.5,263.5,5.0
13/08/2020 00:00,22.98,32.93,15.67,15.4,12.5,290,1.19,0.01,67.99,99.24,30.23,0.0,0.7,2.2,4.0,263.5,263.5,4.9
12/08/2020 00:00,22.09,29.94,17.76,15.2,9.4,250,0.98,0.17,69.54,91.39,29.15,0.0,0.8,2.1,4.3,263.5,263.5,4.4
11/08/2020 00:00,23.0,29.93,18.41,18.2,15.5,224,0.75,0.01,77.35,99.28,44.11,0.0,1.1,2.7,8.2,263.5,263.5,4.2
10/08/2020 00:00,26.23,31.81,20.65,19.3,17.0,220,1.19,0.09,67.67,96.18,49.24,1.0,1.1,3.9,6.6,263.5,263.5,4.2
09/08/2020 00:00,29.04,40.07,19.21,17.5,12.6,293,2.28,0.15,56.82,93.4,22.16,0.0,0.7,2.5,4.9,263.5,263.5,5.7
08/08/2020 00:00,27.51,36.63,21.18,19.1,18.2,278,1.61,0.34,63.45,86.39,36.03,0.0,0.8,2.0,4.6,263.5,263.5,5.3
07/08/2020 00:00,25.24,34.13,17.87,18.8,9.9,245,1.15,0.01,72.08,99.28,24.89,0.0,0.7,3.8,9.7,263.5,263.5,4.6
06/08/2020 00:00,26.78,37.0,19.48,17.9,12.3,244,1.6,0.25,61.88,88.98,25.65,0.0,0.8,3.1,6.7,263.5,263.5,4.8
05/08/2020 00:00,27.18,37.99,16.16,15.1,12.0,308,2.15,0.29,52.77,84.03,22.5,0.0,0.8,2.3,5.1,263.5,263.5,5.7
04/08/2020 00:00,24.85,35.38,14.36,10.4,7.4,324,2.08,0.54,44.32,68.3,19.88,0.0,0.8,2.1,5.0,263.5,263.5,5.6
03/08/2020 00:00,25.91,35.13,18.23,7.6,-5.3,322,2.43,0.64,36.38,70.47,7.48,0.0,0.9,2.7,6.4,263.5,263.5,5.8
02/08/2020 00:00,30.34,39.73,21.81,11.8,9.5,281,3.11,1.24,33.96,52.42,18.31,0.0,0.9,3.0,6.1,263.5,263.5,5.7
01/08/2020 00:00,31.8,40.0,24.63,12.9,8.3,264,3.28,1.73,32.73,56.22,19.58,0.0,0.9,4.0,7.9,263.5,263.5,5.8
31/07/2020 00:00,32.33,40.78,22.15,13.1,4.5,292,3.49,0.91,35.02,69.25,13.87,0.0,1.0,3.5,8.2,263.5,263.5,6.2
30/07/2020 00:00,29.67,39.42,18.2,15.7,5.6,292,2.63,0.13,50.84,93.71,15.59,0.0,0.7,2.3,5.1,263.5,263.5,5.5
29/07/2020 00:00,27.38,37.12,18.01,17.6,6.6,306,1.83,0.01,62.22,99.26,16.55,0.0,0.7,3.7,7.6,263.5,263.5,5.6
28/07/2020 00:00,26.47,34.93,17.84,16.6,14.7,309,1.69,0.27,57.68,86.75,34.68,0.0,0.8,2.4,5.7,263.5,263.5,5.6
27/07/2020 00:00,29.28,38.75,21.51,16.8,8.8,287,2.29,0.45,51.27,82.16,17.86,0.0,0.8,2.3,5.1,263.5,263.5,5.7
26/07/2020 00:00,28.44,40.51,18.29,16.8,13.9,313,2.21,0.37,53.56,82.0,23.89,0.2,0.6,2.4,4.6,263.5,263.5,5.8
25/07/2020 00:00,27.43,37.02,17.81,15.5,14.3,321,2.1,0.31,52.11,84.44,28.53,0.0,0.7,2.4,5.4,263.5,263.5,5.8
24/07/2020 00:00,26.61,37.2,16.24,15.4,12.5,326,1.95,0.16,55.68,91.35,23.85,0.0,0.8,2.7,6.2,263.5,263.5,5.9
23/07/2020 00:00,26.91,37.73,16.16,13.4,0.3,333,2.24,0.04,52.29,97.51,10.14,0.0,0.7,2.8,5.5,263.5,263.5,5.9
22/07/2020 00:00,26.47,36.31,18.5,14.9,5.1,321,1.9,0.11,56.4,94.8,16.81,0.0,0.7,2.3,4.9,263.5,263.5,5.8
21/07/2020 00:00,25.22,33.89,18.17,18.1,16.0,284,1.23,0.01,68.85,99.31,37.11,0.0,0.8,2.2,4.6,263.5,263.5,5.2
20/07/2020 00:00,30.38,41.88,21.48,14.3,9.6,315,2.99,0.47,42.36,83.06,16.55,0.6,1.3,3.8,6.5,263.5,263.5,7.0
19/07/2020 00:00,28.93,39.81,16.47,10.2,3.5,307,3.07,0.62,37.15,67.84,12.07,0.0,0.8,2.2,5.2,263.5,263.5,5.8
18/07/2020 00:00,28.54,37.18,19.62,14.1,9.6,324,2.45,0.42,45.88,81.48,20.4,0.0,0.9,3.1,6.1,263.5,263.5,6.2
17/07/2020 00:00,31.56,40.98,22.13,13.7,9.0,307,3.28,1.05,37.76,63.43,15.23,0.0,0.9,3.9,8.5,263.5,263.5,6.3
16/07/2020 00:00,32.78,43.85,23.04,13.0,7.5,310,3.8,1.25,34.55,56.05,12.11,0.0,1.1,3.1,7.7,263.5,263.5,6.9
15/07/2020 00:00,29.63,40.65,19.58,13.2,8.7,309,2.94,0.79,40.91,65.25,16.48,0.0,0.7,2.2,5.2,263.5,263.5,5.9
14/07/2020 00:00,27.15,37.18,16.91,12.3,6.0,319,2.37,0.59,44.04,68.98,15.85,0.0,0.8,2.5,5.7,263.5,263.5,5.9
13/07/2020 00:00,27.7,38.3,17.31,13.5,0.9,327,2.36,0.1,48.91,95.15,10.02,0.0,0.8,2.4,4.9,263.5,263.5,6.0
12/07/2020 00:00,29.97,40.88,23.28,14.9,7.8,261,2.66,1.09,41.9,61.8,13.97,0.0,1.1,3.2,6.2,263.5,263.5,5.9
11/07/2020 00:00,29.79,42.88,16.79,11.7,4.2,286,3.21,0.58,39.43,72.37,10.63,0.0,1.1,3.2,7.7,263.5,263.5,6.4
10/07/2020 00:00,25.53,37.23,13.63,11.8,3.2,329,2.16,0.08,50.53,94.7,14.03,0.0,0.8,2.3,5.3,263.5,263.5,5.9
09/07/2020 00:00,23.63,33.9,15.01,13.7,6.8,322,1.47,0.01,61.6,99.34,19.37,0.0,0.8,2.3,5.7,263.5,263.5,5.6
08/07/2020 00:00,29.38,38.14,20.18,8.5,1.4,303,3.08,0.72,29.43,69.35,14.6,0.0,1.2,3.4,7.6,263.5,263.5,6.4
07/07/2020 00:00,32.6,44.41,19.31,0.5,-11.5,323,4.81,1.49,17.24,38.43,3.34,0.0,0.6,2.2,5.2,263.5,263.5,5.7
06/07/2020 00:00,31.58,42.24,19.69,7.1,-1.0,321,3.97,1.1,26.09,51.91,7.33,0.0,0.9,2.6,6.1,263.5,263.5,6.5
05/07/2020 00:00,30.08,43.17,16.64,9.2,0.2,321,3.59,0.48,35.89,74.43,7.57,0.0,0.8,2.4,5.5,263.5,263.5,6.3
04/07/2020 00:00,25.73,36.56,14.11,11.6,9.3,320,2.23,0.4,46.01,75.13,22.87,0.0,0.6,1.7,5.1,263.5,263.5,5.5
03/07/2020 00:00,24.73,34.02,14.65,12.0,6.4,319,1.89,0.11,51.81,93.47,20.21,0.0,0.8,2.2,5.4,263.5,263.5,5.6
02/07/2020 00:00,25.82,34.31,17.22,13.2,8.5,306,1.92,0.26,49.69,86.65,21.14,0.0,0.8,2.5,4.9,263.5,263.5,5.6
01/07/2020 00:00,27.4,38.81,16.04,14.4,12.4,325,2.34,0.33,50.0,82.45,23.79,0.0,0.8,2.1,5.4,263.5,263.5,6.1
30/06/2020 00:00,26.31,35.16,17.51,15.7,13.7,311,1.78,0.27,55.27,86.71,33.66,0.0,0.7,2.3,5.5,263.5,263.5,5.6
29/06/2020 00:00,26.7,37.12,16.07,15.9,14.2,320,1.96,0.08,57.23,95.68,27.57,0.0,0.7,1.8,3.9,263.5,263.5,5.8
28/06/2020 00:00,23.61,33.92,13.09,13.4,10.5,327,1.57,0.11,57.6,92.86,29.15,0.0,0.8,2.5,5.0,263.5,263.5,5.6
27/06/2020 00:00,22.14,31.23,14.71,14.0,10.1,333,1.2,0.01,66.39,99.34,29.92,0.0,0.9,2.4,4.8,263.5,263.5,5.6
26/06/2020 00:00,21.01,29.47,16.84,15.6,11.7,237,0.77,0.01,76.32,99.23,35.59,0.0,0.9,2.3,4.5,263.5,263.5,4.3
25/06/2020 00:00,21.85,30.69,16.4,16.5,12.9,242,0.81,0.01,76.36,99.29,34.4,0.0,0.9,2.0,5.3,263.5,263.5,4.4
24/06/2020 00:00,24.67,33.98,17.39,17.0,15.7,331,1.3,0.07,66.31,96.4,36.46,0.2,0.9,2.7,5.7,263.5,263.5,5.9
23/06/2020 00:00,26.45,34.45,17.7,14.1,11.2,327,1.95,0.64,48.86,73.57,31.84,0.0,1.0,2.4,5.4,263.5,263.5,6.0
22/06/2020 00:00,28.84,41.94,16.55,10.4,3.2,336,3.11,0.41,40.3,78.15,10.22,0.0,1.0,2.8,7.4,263.5,263.5,6.9
21/06/2020 00:00,24.95,35.88,13.39,12.7,10.5,343,1.97,0.09,52.89,93.8,23.14,0.0,0.8,2.9,7.2,263.5,263.5,6.1
20/06/2020 00:00,22.23,31.98,11.99,13.2,11.8,343,1.35,0.01,62.13,99.24,30.6,0.0,0.8,2.4,4.8,263.5,263.5,5.6
19/06/2020 00:00,19.8,29.42,13.81,13.0,6.7,302,0.9,0.01,71.78,99.35,27.46,0.2,0.8,2.4,5.5,263.5,263.5,5.0
18/06/2020 00:00,18.49,25.59,11.86,13.6,11.5,173,0.6,0.01,76.08,99.21,45.84,0.4,0.9,2.8,6.6,263.5,263.5,3.1
17/06/2020 00:00,19.97,29.12,10.36,11.9,9.5,298,1.04,0.0,64.9,99.23,31.09,0.0,0.7,2.6,4.6,263.5,263.5,4.7
16/06/2020 00:00,19.15,26.83,12.15,10.9,8.6,278,0.97,0.07,62.63,95.25,34.02,0.0,1.0,2.3,4.8,263.5,263.5,4.6
15/06/2020 00:00,20.42,29.91,9.81,9.8,8.2,350,1.36,0.07,55.78,93.82,28.51,0.0,1.0,2.7,6.0,263.5,263.5,5.6
14/06/2020 00:00,19.47,27.47,10.86,9.8,8.5,350,1.14,0.16,56.42,87.69,35.2,0.0,1.1,2.8,5.9,263.5,263.5,5.4
13/06/2020 00:00,19.85,27.48,13.14,12.0,8.3,332,0.96,0.01,65.2,99.27,34.51,0.0,1.0,2.4,6.2,263.5,263.5,5.2
12/06/2020 00:00,18.85,26.44,12.58,11.6,6.8,349,0.85,0.11,66.9,92.68,28.98,0.0,1.4,3.2,8.8,263.5,263.5,5.6
11/06/2020 00:00,17.58,22.91,13.36,12.3,9.3,192,0.59,0.16,73.03,90.08,47.05,0.0,1.1,2.6,6.1,263.5,263.5,3.3
10/06/2020 00:00,18.29,27.72,9.22,11.5,9.1,352,0.86,0.0,69.56,99.3,34.46,0.0,1.0,2.9,6.8,263.5,263.5,5.3
09/06/2020 00:00,17.81,25.72,11.04,11.1,6.8,238,0.77,0.01,68.83,99.25,30.76,0.0,0.8,2.3,4.7,263.5,263.5,3.9
08/06/2020 00:00,17.9,23.03,13.2,14.5,11.9,210,0.4,0.01,81.78,99.35,60.1,0.2,1.3,2.8,5.8,263.5,263.5,3.3
07/06/2020 00:00,20.15,25.93,15.31,14.2,11.9,225,0.75,0.01,71.01,99.24,45.5,0.8,1.4,3.3,8.8,263.5,263.5,4.0
06/06/2020 00:00,22.72,31.09,15.52,13.6,10.5,226,1.27,0.01,59.97,99.25,33.43,0.6,1.0,4.0,16.8,263.5,263.5,4.3
05/06/2020 00:00,21.35,29.42,12.25,11.9,10.2,342,1.26,0.01,59.43,99.2,32.57,0.0,0.8,2.6,5.2,263.5,263.5,5.4
04/06/2020 00:00,20.67,30.6,13.97,12.7,7.8,309,1.05,0.01,66.42,99.31,26.43,0.2,1.4,3.5,8.9,263.5,263.5,5.4
03/06/2020 00:00,21.65,31.41,12.4,11.7,6.3,343,1.38,0.03,59.53,97.41,25.68,0.0,1.0,3.4,6.4,263.5,263.5,5.7
02/06/2020 00:00,21.69,31.92,12.84,13.3,10.8,339,1.22,0.01,64.12,99.22,28.39,0.0,0.9,3.0,5.7,263.5,263.5,5.7
01/06/2020 00:00,21.44,30.71,12.74,14.3,12.6,338,1.05,0.0,68.89,99.34,35.23,0.0,0.7,2.1,5.2,263.5,263.5,5.4
31/05/2020 00:00,22.23,30.92,16.58,15.9,14.1,307,0.95,0.01,71.14,99.27,38.1,0.0,0.9,3.0,6.9,263.5,263.5,5.2
30/05/2020 00:00,24.16,34.67,15.84,15.2,10.0,305,1.44,0.07,63.16,95.82,24.62,0.0,1.1,3.1,6.6,263.5,263.5,5.7
29/05/2020 00:00,23.73,33.06,15.09,14.5,9.0,307,1.43,0.01,62.77,99.27,23.12,0.0,0.7,2.0,5.3,263.5,263.5,5.3
28/05/2020 00:00,25.23,33.71,17.99,13.9,9.7,281,1.75,0.54,52.77,75.85,27.21,0.0,0.7,2.0,4.0,263.5,263.5,5.1
27/05/2020 00:00,27.05,36.33,16.09,12.3,6.2,325,2.34,0.31,45.26,83.0,15.92,0.0,0.7,2.4,6.6,263.5,263.5,5.8
26/05/2020 00:00,26.5,36.52,14.96,11.4,7.6,333,2.35,0.61,42.56,66.31,20.57,0.0,0.8,2.4,5.3,263.5,263.5,6.0
25/05/2020 00:00,27.3,37.42,16.24,6.0,0.9,346,2.95,0.92,29.51,52.22,10.82,0.0,1.0,2.4,4.8,263.5,263.5,6.4
24/05/2020 00:00,27.68,37.21,18.31,4.1,-3.0,356,3.11,1.27,25.03,39.95,7.77,0.0,1.9,3.4,8.9,263.5,263.5,7.9
23/05/2020 00:00,26.37,37.56,13.84,5.8,0.0,353,2.8,0.27,33.45,84.72,10.4,0.0,0.8,2.4,6.1,263.5,263.5,6.2
22/05/2020 00:00,25.36,35.85,14.0,8.5,0.8,352,2.38,0.01,42.6,99.3,11.99,0.2,0.7,2.2,5.8,263.5,263.5,5.9
21/05/2020 00:00,23.45,35.49,10.89,9.7,0.8,350,1.94,0.01,53.57,99.29,12.37,0.0,0.8,2.1,4.9,263.5,263.5,5.9
20/05/2020 00:00,23.31,33.62,13.24,7.5,0.0,276,2.01,0.37,41.89,76.16,12.7,0.0,0.9,2.5,5.6,263.5,263.5,5.1
19/05/2020 00:00,22.56,33.07,9.54,6.8,-2.1,345,1.98,0.0,48.95,99.3,11.01,0.0,0.8,2.4,5.4,263.5,263.5,5.6
18/05/2020 00:00,19.3,29.09,8.08,9.3,3.3,352,1.22,0.0,62.41,99.44,20.17,0.0,0.7,2.1,4.4,263.5,263.5,5.2
17/05/2020 00:00,16.17,24.98,6.82,9.9,5.4,335,0.7,0.0,73.51,99.46,32.18,0.2,0.7,1.8,4.2,263.5,263.5,4.6
